Sale_ID,Sale_Date,Customer_Name,Customer_Age_Group,Gender,City,State,Item_Name,Category,Original_Price,Discount_Percent,Discounted_Price,Quantity,Payment_Mode,Profit
BF01415,06-07-2024,Allison Nichols,18-25,Female,Port Carriefurt,Alaska,Bar,Sports,45242,43,25787.94,3,Cash,6311.64
BF01416,15-03-2024,Tara Bailey,60+,Female,Allenchester,Florida,Detail,Clothing,45979,37,28966.77,1,Credit Card,3790.32
BF01417,07-11-2023,Andrew Coleman,36-45,Female,Keithside,Delaware,Animal,Sports,1258,67,415.14,4,Debit Card,27.11
BF01418,12-12-2023,Katherine Castaneda,36-45,Male,Joseshire,Nevada,Clear,Toys,1707,39,1041.27,4,Gift Card,93.02
BF01419,23-03-2024,Barry Sampson,18-25,Female,South Alexanderbury,Arkansas,Out,Sports,27995,25,20996.25,2,UPI,3628.46
BF01420,06-04-2024,Mary Hodges,60+,Female,Ellisonstad,Idaho,None,Clothing,13192,79,2770.32,4,Credit Card,271.38
BF01421,10-05-2024,Joshua Dudley,46-60,Other,Savannahland,Pennsylvania,Compare,Home Appliances,11755,35,7640.75,2,UPI,1158.87
BF01422,18-05-2024,Kelly Garcia,18-25,Male,Port Michael,North Carolina,Car,Beauty,30180,70,9054,3,Gift Card,747.24
BF01423,31-10-2023,Scott Harrison,26-35,Female,Mooremouth,Rhode Island,Edge,Sports,9707,22,7571.46,4,Credit Card,799.37
BF01424,10-08-2024,Katherine West,60+,Other,East William,Delaware,Set,Electronics,35758,27,26103.34,2,Gift Card,5383.51
BF01425,08-10-2024,Alicia Acevedo,18-25,Female,Lake Heatherfurt,Alabama,No,Beauty,7787,52,3737.76,3,Gift Card,833.53
BF01426,17-01-2024,William Hernandez,18-25,Male,Marshallmouth,New Mexico,Sea,Sports,28620,34,18889.2,3,UPI,2095.33
BF01427,14-05-2024,Lauren Church,18-25,Female,Janicetown,Hawaii,Sister,Toys,38063,24,28927.88,3,Debit Card,2572.92
BF01428,19-10-2023,Kelsey Odom,36-45,Male,New Williamfort,Rhode Island,Compare,Clothing,4962,21,3919.98,4,Cash,521.85
BF01429,21-01-2024,Nicholas Miles,60+,Female,Markmouth,North Dakota,Person,Electronics,6466,16,5431.44,4,Credit Card,331.11
BF01430,03-03-2024,Natasha Nelson,46-60,Female,Christinaview,Georgia,Game,Clothing,36912,52,17717.76,4,UPI,2544.54
BF01431,09-12-2023,Michele Rodriguez,46-60,Male,West Brandon,Iowa,Claim,Home Appliances,44203,18,36246.46,1,Debit Card,5136.81
BF01432,25-04-2024,Anthony Steele,26-35,Other,West Todd,Oregon,Republican,Home Appliances,5618,43,3202.26,4,Debit Card,252.09
BF01433,23-01-2024,Julia Hernandez DDS,46-60,Other,Nicholston,Massachusetts,Sort,Sports,23768,20,19014.4,4,Gift Card,4527.6
BF01434,19-01-2024,Brian Camacho,46-60,Other,Gilmoreton,Arizona,Guess,Toys,47218,30,33052.6,2,Gift Card,6496.76
BF01435,17-05-2024,Katherine Peters,60+,Female,Rebeccamouth,Ohio,Home,Electronics,39005,22,30423.9,1,Gift Card,5138.3
BF01436,10-03-2024,Erica Washington,60+,Male,South Joseph,Michigan,Radio,Clothing,44687,27,32621.51,2,Debit Card,5491.03
BF01437,01-08-2024,Gregory Santana,46-60,Other,South Kristinport,Alaska,Girl,Toys,18764,45,10320.2,1,UPI,1675.74
BF01438,04-03-2024,Tyler Larsen,36-45,Female,New Jeffreyfurt,Kentucky,Follow,Sports,38513,38,23878.06,1,UPI,4696.17
BF01439,12-03-2024,Cynthia Reynolds,26-35,Male,Richardsonberg,South Dakota,With,Sports,13324,70,3997.2,4,UPI,267.6
BF01440,20-06-2024,Matthew Rubio,26-35,Female,New Sharon,New Mexico,Story,Home Appliances,12624,22,9846.72,3,Credit Card,2311.8
BF01441,15-02-2024,Shannon Kim,26-35,Other,East Ericmouth,Iowa,Represent,Toys,35785,29,25407.35,3,UPI,6124.72
BF01442,22-11-2023,Donna Jackson,46-60,Male,East Russell,Maryland,Commercial,Electronics,47188,22,36806.64,1,Cash,8057.02
BF01443,05-03-2024,Christopher Ortiz,36-45,Other,East Lisa,Massachusetts,Production,Sports,35974,36,23023.36,4,Debit Card,1297.11
BF01444,27-01-2024,April Klein,60+,Female,North Matthewville,Mississippi,Military,Home Appliances,17736,49,9045.36,1,UPI,578.19
BF01445,10-05-2024,Nicholas Wagner,26-35,Male,Richardborough,Florida,Improve,Toys,38727,69,12005.37,3,UPI,2801.23
BF01446,23-11-2023,Deanna Miller,46-60,Female,South Audrey,Nebraska,Others,Toys,6189,53,2908.83,2,Debit Card,288.82
BF01447,08-04-2024,Jimmy Williams,60+,Other,West Matthew,South Dakota,You,Sports,6066,32,4124.88,4,Debit Card,851.85
BF01448,07-10-2024,Amber Gonzales,36-45,Female,Lake Sandrahaven,Colorado,Discussion,Electronics,1871,49,954.21,1,Gift Card,64.17
BF01449,04-08-2024,Brittany Carter,60+,Other,Lorihaven,New Jersey,Development,Toys,29904,44,16746.24,4,Cash,3047.86
BF01450,03-07-2024,Terri Colon,60+,Male,Matthewview,West Virginia,Receive,Toys,8957,15,7613.45,1,Debit Card,384.53
BF01451,17-11-2023,Gabriella Reed,18-25,Male,Mcdonaldborough,Tennessee,Not,Clothing,12129,35,7883.85,2,UPI,1916.73
BF01452,22-01-2024,Erica Walker,46-60,Male,East Curtis,Wisconsin,Century,Toys,3545,49,1807.95,2,Gift Card,221.69
BF01453,23-12-2023,Scott Johnson,46-60,Female,Port Daniel,Utah,Dream,Clothing,44856,28,32296.32,4,UPI,1782.52
BF01454,16-09-2024,Jennifer Griffin,18-25,Other,Davidville,Washington,Continue,Home Appliances,26479,15,22507.15,4,Credit Card,5491.57
BF01455,25-10-2023,Diana Smith,18-25,Female,Whiteborough,West Virginia,Explain,Beauty,12307,75,3076.75,3,Cash,745.04
BF01456,10-04-2024,Amanda Nunez,18-25,Female,Marissaborough,Connecticut,Career,Clothing,10857,79,2279.97,3,UPI,506.79
BF01457,16-05-2024,Shelby Warren,60+,Male,Barajasside,Missouri,Perhaps,Beauty,11649,52,5591.52,2,Debit Card,1267.6
BF01458,05-03-2024,Katie Fernandez,36-45,Male,North Sarah,New Mexico,Nature,Toys,595,11,529.55,1,Credit Card,44.89
BF01459,12-07-2024,Robert Brown,46-60,Other,Danielleborough,Idaho,Plant,Beauty,32986,10,29687.4,1,Debit Card,6890.96
BF01460,02-05-2024,Jennifer Johns,60+,Other,Eddieside,Missouri,Much,Electronics,1157,58,485.94,1,Credit Card,26.67
BF01461,09-09-2024,Dale Garcia,46-60,Other,Jonesfort,Idaho,Discussion,Beauty,29706,27,21685.38,1,Debit Card,3644.23
BF01462,31-07-2024,Nina Hodges,46-60,Male,South Jamesmouth,Oregon,About,Sports,38537,27,28132.01,4,UPI,6886.68
BF01463,01-07-2024,George Williams,36-45,Other,Traceybury,Michigan,Wide,Toys,31801,29,22578.71,1,Cash,5515.3
BF01464,10-04-2024,James Nguyen,36-45,Female,Stephanieville,Arkansas,Data,Sports,19930,32,13552.4,4,UPI,2423.42
BF01465,26-11-2023,Kristin Barnes,46-60,Female,Jamesfort,Louisiana,Leader,Beauty,9332,57,4012.76,3,Credit Card,990.5
BF01466,18-08-2024,Thomas Harrison,60+,Female,Williamburgh,Pennsylvania,Start,Electronics,2325,48,1209,4,Debit Card,191.24
BF01467,24-02-2024,Patrick Smith,18-25,Other,South Alyssa,Maryland,Of,Beauty,45201,54,20792.46,4,UPI,2609.87
BF01468,08-08-2024,Hector Watson,60+,Male,New Michaelland,Maine,Ahead,Electronics,42689,20,34151.2,1,Debit Card,3293.99
BF01469,19-08-2024,Steven Garcia,18-25,Female,Jacksontown,New Jersey,Issue,Clothing,5886,18,4826.52,3,Gift Card,290.7
BF01470,21-05-2024,Shelby Mckinney,26-35,Female,Kaylaborough,South Dakota,World,Home Appliances,40821,14,35106.06,1,UPI,7801.57
BF01471,24-05-2024,Richard Butler,60+,Female,Lake Kevinport,Illinois,Beat,Sports,14808,75,3702,4,Cash,700.47
BF01472,30-11-2023,Leslie Garza,36-45,Male,Port Ariel,Iowa,People,Sports,19694,12,17330.72,1,Credit Card,3585.49
BF01473,17-09-2024,Holly Cross,46-60,Other,Wileyborough,Montana,Effect,Home Appliances,14650,61,5713.5,1,Gift Card,644.13
BF01474,17-12-2023,Faith Wallace,26-35,Female,Hoview,New York,Resource,Toys,8868,61,3458.52,2,Debit Card,395.95
BF01475,21-12-2023,Wanda Abbott,18-25,Male,Normanborough,New Jersey,Let,Clothing,25712,10,23140.8,4,Credit Card,1213.93
BF01476,22-04-2024,Teresa Duncan,18-25,Other,South Janet,Texas,Mention,Sports,823,64,296.28,1,Credit Card,49.98
BF01477,13-09-2024,Raymond Ramirez,36-45,Male,New Aaron,Maryland,Hotel,Clothing,19139,26,14162.86,4,UPI,1353.41
BF01478,09-11-2023,Heather Patel,18-25,Other,Hollandport,Tennessee,Popular,Beauty,13780,76,3307.2,3,Cash,392.12
BF01479,04-09-2024,Nicole Hopkins,60+,Other,Port Spencer,Arizona,Cost,Toys,15826,55,7121.7,3,UPI,514.2
BF01480,23-11-2023,Gloria Peterson,60+,Other,West Frankton,Oregon,Have,Home Appliances,49397,21,39023.63,1,Debit Card,5611.17
BF01481,22-10-2023,John Garner,46-60,Male,Flowerschester,Pennsylvania,Star,Home Appliances,5379,36,3442.56,2,Debit Card,756.18
BF01482,27-01-2024,Michele Adams,36-45,Other,Brentbury,Illinois,East,Sports,34487,73,9311.49,3,Cash,775.25
BF01483,10-12-2023,Cassandra Hunter,26-35,Female,New David,North Carolina,Ago,Electronics,2317,40,1390.2,1,Debit Card,344.17
BF01484,19-09-2024,Karen Johnson,18-25,Male,West Mariahaven,New Jersey,Build,Clothing,27582,18,22617.24,1,Gift Card,3703.5
BF01485,15-11-2023,Joshua Benjamin,60+,Male,North Nathanton,Texas,Ago,Home Appliances,31732,35,20625.8,4,UPI,4512.7
BF01486,16-04-2024,Rebecca Hall,18-25,Female,South Maryport,Connecticut,Win,Clothing,30413,20,24330.4,3,Debit Card,3393.31
BF01487,25-02-2024,Janet Stanley,36-45,Female,Christyland,South Dakota,Deep,Home Appliances,4491,47,2380.23,1,UPI,325.39
BF01488,08-09-2024,Jessica Lee,36-45,Female,Christophermouth,New Mexico,Do,Home Appliances,15581,23,11997.37,3,Gift Card,1252.53
BF01489,06-11-2023,Alexis Stuart,26-35,Male,East Loganstad,Illinois,Picture,Beauty,44706,16,37553.04,2,Cash,7516.3
BF01490,07-12-2023,Joseph Johnson,18-25,Male,South Logan,Rhode Island,Yourself,Electronics,22940,31,15828.6,4,Cash,956.25
BF01491,03-12-2023,Daniel Johnson,46-60,Male,Johnview,Washington,Rock,Electronics,26412,43,15054.84,2,Gift Card,2419.97
BF01492,05-07-2024,Anthony Ellis,26-35,Male,East Amandatown,Virginia,Relate,Home Appliances,40528,54,18642.88,3,Credit Card,3632.38
BF01493,27-03-2024,Carla Guerra,36-45,Male,South Danny,Hawaii,Once,Clothing,48070,19,38936.7,2,UPI,6538.24
BF01494,24-03-2024,Jennifer Lamb DVM,46-60,Female,Johnnyfort,West Virginia,Per,Home Appliances,6288,36,4024.32,2,Debit Card,754.88
BF01495,28-10-2023,Douglas Elliott,36-45,Male,Rodgersburgh,Texas,Fine,Beauty,9334,60,3733.6,2,Credit Card,456.87
BF01496,20-09-2024,Alexa Conner,46-60,Male,Port Joshua,Wyoming,Bill,Sports,15884,26,11754.16,4,Debit Card,935.63
BF01497,16-11-2023,Stephanie Williams,60+,Male,Terrenceport,Oklahoma,Discuss,Clothing,25718,41,15173.62,2,Credit Card,2182.48
BF01498,03-05-2024,Carrie Petersen,60+,Other,South Anthony,Washington,Knowledge,Electronics,19028,19,15412.68,3,Debit Card,3802.29
BF01499,04-11-2023,Katherine Robles,46-60,Other,Robertsville,Utah,Agreement,Sports,18240,33,12220.8,1,Debit Card,2663.17
BF01500,07-07-2024,Carrie Smith,46-60,Other,Erinport,North Dakota,Forward,Home Appliances,39742,41,23447.78,2,Debit Card,2113.69
BF01501,02-01-2024,Jack Taylor,26-35,Other,Gomeztown,Ohio,Material,Beauty,34705,33,23252.35,2,Credit Card,5335.29
BF01502,21-09-2024,Robin Durham,60+,Male,South Joanland,Mississippi,Wrong,Electronics,1527,66,519.18,4,Credit Card,63.6
BF01503,29-08-2024,Christopher Marshall,26-35,Other,Millerport,Massachusetts,System,Sports,33498,49,17083.98,4,UPI,1092.5
BF01504,11-06-2024,Kaitlyn Wilson,46-60,Female,Lake Michelle,New York,Recent,Electronics,40527,46,21884.58,3,Debit Card,3619.71
BF01505,17-06-2024,Eric Holmes,18-25,Other,Alifurt,New Jersey,Scene,Electronics,19362,35,12585.3,3,Gift Card,2868.35
BF01506,16-03-2024,Dale Barton,26-35,Male,Romerobury,Alaska,Know,Sports,27476,44,15386.56,4,Gift Card,1917.17
BF01507,02-07-2024,Thomas Gallegos,26-35,Male,North Julieborough,Massachusetts,Sound,Home Appliances,23262,28,16748.64,4,Cash,2102.97
BF01508,21-11-2023,Taylor Brennan,26-35,Female,Haasberg,Minnesota,Suffer,Sports,32537,60,13014.8,3,UPI,1803.72
BF01509,26-12-2023,Cameron Small,36-45,Other,Nicholasmouth,Alaska,Down,Beauty,43284,78,9522.48,4,Gift Card,1913.43
BF01510,12-09-2024,Mr. Jose Brown,36-45,Male,North Jason,Rhode Island,Artist,Home Appliances,27725,38,17189.5,2,Debit Card,2024.15
BF01511,21-07-2024,Michael Benjamin,60+,Female,South Lauren,South Dakota,Successful,Beauty,41869,41,24702.71,4,Cash,5293.76
BF01512,22-09-2024,Kirsten Jones,36-45,Female,North Christopher,Ohio,Person,Home Appliances,36649,48,19057.48,2,Debit Card,2100.42
BF01513,15-06-2024,Gregory Gonzales,18-25,Male,Bennettfort,South Dakota,Attack,Toys,14834,21,11718.86,1,Gift Card,2539.44
BF01514,21-07-2024,Tiffany Taylor,46-60,Other,Shannonport,New Jersey,Tough,Toys,7436,65,2602.6,4,UPI,317.28
BF01515,24-02-2024,Kevin Fox,46-60,Other,Taylorstad,North Carolina,Care,Clothing,10985,22,8568.3,1,Gift Card,2101.39
BF01516,08-09-2024,Brian Castro,60+,Female,Glennville,Kansas,Response,Beauty,49870,64,17953.2,3,Credit Card,3574.15
BF01517,20-07-2024,Hunter Pierce,26-35,Other,North Christopher,Connecticut,Sense,Beauty,13811,36,8839.04,4,Cash,1634
BF01518,08-03-2024,Shawna Morris,60+,Male,West Aaron,Idaho,Investment,Beauty,1570,37,989.1,2,UPI,58.66
BF01519,02-01-2024,Amber Horne,60+,Male,East Andreview,Kansas,Single,Clothing,26834,70,8050.2,3,Cash,1186.29
BF01520,08-07-2024,Michael Bird,46-60,Female,East Jacobville,Pennsylvania,Fight,Sports,40865,48,21249.8,4,Cash,2959.97
BF01521,17-01-2024,Kelsey Clark,60+,Female,Lake Mark,Illinois,Four,Home Appliances,30820,73,8321.4,2,Credit Card,784.06
BF01522,14-01-2024,Monica Brown,36-45,Other,Leetown,Pennsylvania,Consumer,Clothing,3390,11,3017.1,3,UPI,694.88
BF01523,20-04-2024,Paula Brown,18-25,Male,North Lisaview,Iowa,Continue,Beauty,6456,35,4196.4,2,Debit Card,467.19
BF01524,06-09-2024,Daniel Cox,26-35,Male,Weaverfurt,Utah,Condition,Sports,2367,54,1088.82,4,Cash,217.47
BF01525,28-05-2024,Peter Hobbs,18-25,Other,East Laurie,Vermont,Hope,Clothing,36446,26,26970.04,1,Cash,5078.49
BF01526,10-11-2023,Taylor Villa,18-25,Female,Martinhaven,Alaska,Pass,Sports,11818,72,3309.04,1,Debit Card,213.58
BF01527,04-08-2024,Heather Jordan,36-45,Male,Wagnerchester,Virginia,Drug,Home Appliances,6504,50,3252,2,UPI,790.26
BF01528,24-08-2024,Joseph Mathews,18-25,Other,Lake Ianton,Washington,Situation,Home Appliances,31907,39,19463.27,1,Cash,2896.11
BF01529,14-06-2024,David Booker,18-25,Male,Port Georgechester,Massachusetts,Subject,Clothing,43510,28,31327.2,2,Gift Card,2936.23
BF01530,24-08-2024,Crystal Walker,60+,Female,Lake Kevinhaven,Tennessee,Mrs,Toys,29372,64,10573.92,1,UPI,2099.95
BF01531,08-09-2024,Joan Reyes,18-25,Female,Blackhaven,Connecticut,Give,Clothing,23408,17,19428.64,4,UPI,4214.38
BF01532,08-12-2023,Justin Sheppard,36-45,Male,Smithmouth,Oregon,Up,Toys,24273,40,14563.8,4,UPI,1067.51
BF01533,26-09-2024,Sierra Wright,36-45,Female,Port Williamside,Oklahoma,Dark,Sports,7198,28,5182.56,4,Cash,593.42
BF01534,07-09-2024,Tanya Collins,46-60,Female,Amandaberg,Illinois,Purpose,Sports,9875,28,7110,4,UPI,1138.87
BF01535,11-07-2024,Brian Durham,46-60,Male,Justinport,Michigan,End,Home Appliances,28661,66,9744.74,1,Credit Card,997.53
BF01536,13-12-2023,Katie Fitzgerald,26-35,Female,East Jacquelineberg,Kentucky,Development,Sports,43163,28,31077.36,1,UPI,2389.35
BF01537,27-11-2023,Patricia Barnes,36-45,Female,Josephland,Arkansas,Show,Electronics,14851,27,10841.23,4,Credit Card,810.8
BF01538,23-01-2024,April Carpenter,46-60,Female,Lake Teresa,Virginia,Parent,Beauty,33127,32,22526.36,4,Cash,5213.94
BF01539,05-02-2024,Guy Little,60+,Other,Davidport,Utah,Notice,Toys,27514,78,6053.08,1,Credit Card,800.15
BF01540,25-12-2023,Anthony Rodriguez,60+,Male,East Katherine,Oklahoma,Official,Electronics,35712,74,9285.12,2,Gift Card,1166.53
BF01541,20-03-2024,Luis Sparks,36-45,Female,New Craig,Tennessee,Score,Home Appliances,27439,73,7408.53,4,UPI,1332.97
BF01542,16-02-2024,Barbara Swanson,60+,Male,Cynthiatown,Alaska,Suddenly,Clothing,40307,34,26602.62,2,UPI,4794.7
BF01543,05-03-2024,Christina Sloan,46-60,Female,Johnsonchester,Utah,Mr,Beauty,18897,79,3968.37,2,Gift Card,727.18
BF01544,28-01-2024,Matthew James,36-45,Male,Sarahview,South Carolina,Hit,Home Appliances,13552,17,11248.16,4,Gift Card,957.4
BF01545,04-05-2024,Brittany Thompson,36-45,Other,East Sara,Massachusetts,Reduce,Clothing,5910,11,5259.9,2,Credit Card,1095.59
BF01546,29-02-2024,Stacey Shaffer,36-45,Female,New John,California,Among,Electronics,23500,72,6580,1,UPI,374.77
BF01547,06-01-2024,Linda Matthews,60+,Other,Port Tonya,Alabama,Seem,Toys,49878,74,12968.28,2,Gift Card,1849.71
BF01548,26-04-2024,Lisa Smith,36-45,Male,East Josephtown,Montana,Serious,Home Appliances,38276,19,31003.56,3,Gift Card,6526.67
BF01549,24-08-2024,Patrick Owens,60+,Female,Lake Johnton,Oklahoma,Product,Clothing,13718,12,12071.84,1,Debit Card,2184.37
BF01550,29-11-2023,Kathleen Bullock,36-45,Female,Stephensonmouth,Nevada,Issue,Clothing,32909,26,24352.66,1,UPI,4129.98
BF01551,11-07-2024,Christopher Bates,46-60,Female,Thomasberg,Tennessee,Common,Sports,2396,78,527.12,4,Debit Card,28.38
BF01552,07-12-2023,Kathleen Dominguez,36-45,Female,Lake Dianabury,Rhode Island,Level,Home Appliances,28325,17,23509.75,3,UPI,4537.73
BF01553,13-07-2024,John Baker,46-60,Other,East Cherylview,Idaho,Fire,Toys,28372,20,22697.6,2,Cash,4390.05
BF01554,20-01-2024,Javier Johnson,36-45,Male,South Angelamouth,Mississippi,Into,Sports,49103,66,16695.02,1,UPI,1938.95
BF01555,27-07-2024,Nicole Valdez,60+,Other,Gilesbury,Ohio,Still,Home Appliances,44896,55,20203.2,2,Gift Card,2093.26
BF01556,09-09-2024,Kathleen Smith,60+,Male,East Kristinaburgh,Nebraska,Daughter,Home Appliances,21258,34,14030.28,2,Cash,3427.46
BF01557,03-06-2024,Benjamin Robbins,18-25,Female,South Kelsey,Pennsylvania,Deal,Electronics,17001,31,11730.69,1,Cash,1891.7
BF01558,28-12-2023,Jennifer Coleman,26-35,Female,Hamiltonfort,Kansas,Community,Home Appliances,37856,53,17792.32,4,Debit Card,4261.13
BF01559,17-07-2024,Aaron Schultz,18-25,Male,South Kristinhaven,Minnesota,Picture,Beauty,24211,62,9200.18,1,Cash,2212.12
BF01560,08-02-2024,Jacob Moss,60+,Female,East Alyssaland,Colorado,Think,Toys,40508,41,23899.72,2,Cash,4709.79
BF01561,20-11-2023,Brett Diaz,36-45,Male,Turnerhaven,Maine,Include,Beauty,17804,62,6765.52,2,Cash,1150.29
BF01562,02-07-2024,Tara Patton,46-60,Female,East Teresaville,Nebraska,Through,Toys,47975,25,35981.25,1,UPI,6490.77
BF01563,22-11-2023,Kevin Lucero,36-45,Female,Kennethchester,Alaska,We,Home Appliances,45396,77,10441.08,3,Debit Card,1607.13
BF01564,30-08-2024,James Walker,36-45,Female,East Alexisshire,Missouri,Which,Clothing,15648,35,10171.2,2,UPI,1129.17
BF01565,25-01-2024,Steven Perry,18-25,Female,Brittanyport,Louisiana,Them,Toys,35798,20,28638.4,1,Cash,6854.23
BF01566,10-09-2024,Jennifer Farley,60+,Male,Christinechester,Montana,War,Toys,25639,67,8460.87,2,UPI,1902.07
BF01567,09-06-2024,William Smith,18-25,Female,Lopezhaven,New Hampshire,Trial,Electronics,7127,43,4062.39,2,Gift Card,702.69
BF01568,27-09-2024,Sandra Erickson,18-25,Female,Pittmanport,Vermont,Sure,Electronics,32986,50,16493,4,Credit Card,4092.91
BF01569,03-06-2024,Rebecca Lee,36-45,Other,Nicolehaven,Vermont,Data,Clothing,19923,51,9762.27,4,Debit Card,1011.66
BF01570,09-01-2024,Eric Gomez,46-60,Other,Wrightview,Utah,We,Clothing,7946,77,1827.58,3,Cash,138.45
BF01571,21-09-2024,Linda Anderson,26-35,Male,Dianatown,New Jersey,Effect,Toys,35520,31,24508.8,4,Cash,3821.3
BF01572,17-01-2024,Melissa Dennis,26-35,Other,Margaretport,Arkansas,Report,Beauty,17430,39,10632.3,4,Cash,2339.21
BF01573,22-07-2024,Ashley Dickerson,26-35,Female,Simpsonside,Arkansas,Kid,Clothing,21702,46,11719.08,2,Gift Card,1292.05
BF01574,13-10-2023,Brandon Campbell,60+,Female,New Lawrence,Montana,Old,Beauty,23168,68,7413.76,3,Debit Card,1734.92
BF01575,20-04-2024,Ernest Adams,18-25,Female,Jessemouth,Utah,Prove,Sports,3793,40,2275.8,2,Gift Card,267.65
BF01576,13-03-2024,Michael Young,46-60,Female,Lake Yvettemouth,New Mexico,Star,Clothing,41070,62,15606.6,4,Debit Card,2450.9
BF01577,26-09-2024,Lisa Garcia,36-45,Male,North Nathanborough,Mississippi,Hair,Clothing,33600,36,21504,2,Credit Card,4379.57
BF01578,07-01-2024,Alan Mcdonald,18-25,Male,New Jamie,Oklahoma,Chair,Toys,1021,39,622.81,4,UPI,125.83
BF01579,16-01-2024,Johnathan Vaughn,60+,Female,New Michael,North Carolina,Over,Beauty,15831,21,12506.49,1,Debit Card,2482.01
BF01580,02-06-2024,Trevor Rose,36-45,Female,West Michael,Utah,Society,Clothing,49562,21,39153.98,4,UPI,9719.79
BF01581,16-11-2023,Natalie Powers,60+,Other,East Victorhaven,West Virginia,Condition,Sports,34522,59,14154.02,3,Gift Card,799.79
BF01582,19-07-2024,Daniel Sanders,60+,Male,Brandimouth,California,Market,Clothing,25762,36,16487.68,4,Debit Card,1496.47
BF01583,13-05-2024,Anna Blackwell,18-25,Female,West Isaiahmouth,Louisiana,Environment,Toys,33504,23,25798.08,2,Gift Card,2901.28
BF01584,27-05-2024,Stephanie Ross,36-45,Female,North Tina,North Dakota,Of,Clothing,33668,52,16160.64,4,Cash,3484.72
BF01585,22-08-2024,Andres Torres,26-35,Female,South Allison,Massachusetts,Talk,Toys,27608,73,7454.16,3,Credit Card,1452.17
BF01586,15-09-2024,Jacqueline Kramer,26-35,Other,Port Jeffreytown,New Hampshire,State,Sports,11437,18,9378.34,3,Gift Card,2344.49
BF01587,18-01-2024,Annette Rivera,36-45,Male,Port Samuelport,Indiana,Physical,Beauty,47355,10,42619.5,4,Debit Card,8687.94
BF01588,24-09-2024,Michael Jones,26-35,Male,Baxtermouth,Oregon,However,Beauty,11209,77,2578.07,3,UPI,192.83
BF01589,16-01-2024,Melissa Simmons,26-35,Male,Port Ashley,Arkansas,Nothing,Electronics,40585,59,16639.85,3,UPI,2808.54
BF01590,06-07-2024,Robert Long,26-35,Female,Maryport,South Carolina,Election,Sports,27887,51,13664.63,4,Cash,3295.61
BF01591,14-01-2024,Stacy Mccoy,18-25,Female,Port Johnmouth,South Dakota,It,Clothing,47860,71,13879.4,1,Cash,3072.76
BF01592,29-10-2023,Danielle Pruitt,36-45,Other,East Joseph,Washington,Scene,Home Appliances,11910,10,10719,1,Credit Card,2623.46
BF01593,07-05-2024,Ronald Higgins,60+,Female,Natalieborough,North Dakota,Animal,Clothing,18592,74,4833.92,4,UPI,1077.23
BF01594,28-04-2024,Eric Cruz,18-25,Male,Markhaven,Wyoming,Per,Home Appliances,18621,74,4841.46,1,Credit Card,1185.47
